id,hi,en
wss4290,dk'k eq>s ;g tokc dy irk gksrk!,If only I had known the answer yesterday!
wss4292,vxj Hkw[k yxh gS rks czsM [kk ldrs gksA,"If you are hungry, you can eat the bread."
wss4294,og taxy esa nks vtufc;ksa ls feyhA,"In the woods, she met with two strangers."
wss4296,[k़jhnks ;k u [k़jhnks rqEgkjs Åij gSA,It is up to you whether to buy it or not.
wss4298,"gekjs fy, mldk ?kj <w¡<uk vklku ugha FkkA",It was not easy for us to find his house.
wss4300,"tkiku rsy ds fy, nwljs ns'kksa ij fuHkZj gSA",Japan depends on other countries for oil.
wss4302,esjk HkkbZ vDlj iwjh jkr tkxs jgrk FkkA,My brother would often stay up all night.
wss4304,mlus eq>s viuh 'kknh esa vkus dk dk U;ksrk fn;k gSA,She has invited me to attend her wedding.
wss4306,",lh cgqr vkokt djrk gSA",The air conditioner makes too much noise.
wss4308,cPpk cgqr nsj ls jks jgk FkkA,The baby has been crying for a long time.
wss4310,MCck bruk Hkkjh Fkk fd eSa mls fgyk ugha ldkA,The box was so heavy I could not move it.
wss4312,csdjh esa tks yM+dh dke djrh gS og cgqr D;wV gSA,The girl who works at the bakery is cute.
wss4314,E;qft;e lkseokj ls 'kqØokj rd [kqyk jgrk gSA,The museum is open from Monday to Friday.
wss4316,cw<+h vkSjr viuh iksrh ij eqLdqjkbZA,The old lady smiled at her granddaughter.
wss4318,bl ifjfLFkfr esa dBksj dne mBkus gksaxsA,The situation calls for drastic measures.
wss4320,"Vhpj us dgk] ""cl vkt ds fy, bruk ghA""","The teacher said, ""That's all for today."""
wss4322,;s rLohjsa lp esa cgqr lqanj gSaA,These pictures are really very beautiful.
wss4324,"os baXySaM ds ,d NksVs ls xk¡o esa jgrs gSaA",They live in a little village in England.
wss4326,"gesa ekSr dh ltk dks gVk nsuk pkfg,A",We should do away with the death penalty.
wss4328,rqe bu iSlksa ds lkFk D;k djksxs\,What are you going to do with this money?
wss4330,gesa vxys g¶rs MªkbZo ij ystkvksxs D;k\,Will you take us for a drive next Sunday?
wss4332,vki eq>s fu;e le>k ldrs gSa D;k\,Would you please explain the rules to me?
wss4334,rqe ges'kk yksxksa dh cqjkbZ djus dks rS;kj jgrs gksA,You are too ready to speak ill of others.
wss4336,"rqe ""fpr Hkh esjh iV Hkh esjh"" ugha dj ldrsA",You cannot eat your cake and have it too.
wss4338,"rqEgs viuh chekj ek¡ dk [k़;ky j[kuk pkfg,A",You should take care of your sick mother.
wss4340,"v¶jhdk dks ,d le; esa va/ksj egk}hi cqyk;k tkrk FkkA",Africa was once called the Dark Continent.
wss4342,ekuks ;k u ekuks] mlds rhu cPps gSaA,"Believe it or not, she has three children."
wss4344,"dSalj dk vxj le; esa irk py tk,] rks mldk bykt gks ldrk gSA",Cancer can be cured if discovered in time.
wss4346,"vki fdlh dks fcLrj cukus ds fy, Hkst ldrs gSa D;k\",Could you send someone up to make the bed?
wss4348,og ges'kk ;gk¡ ik¡p ls N% cts ds chp gksrk gSA,He is always here between 5 and 6 o'clock.
wss4350,og ogk¡ vdsys tkus yk;d cgknqj gSA,He is brave enough to go there by himself.
wss4352,og dy nksigj eq>ls feyus vk jgk gSA,He is coming to see me tomorrow afternoon.
wss4354,"og tsc dkVrs gq, idM+k x;kA",He was caught in the act of pickpocketing.
wss4356,"og FkksM+h rktk gok [kkus ds fy, ckgj x;kA",He went outside for a breath of fresh air.
wss4358,gekjk LokLF; gekjh lcls dherh laifÙk gksrh gSA,Health is the most precious thing we have.
wss4360,eSa bl 'kksj dks vkSj cnkZ'r ugha dj ldrkA,I can't put up with that noise any longer.
wss4362,eSa le> ugha ik jgk Fkk fd og dguk D;k pkgrk FkkA,I couldn't make out what he wanted to say.
wss4364,eq>s ;g dEI;wVj pykuk ugha vkrkA,I don't know how to operate this computer.
wss4366,"eq>s ugha irk og esjs lkFk ogk¡ tk,xh fd ughaA",I don't know if she will go there with me.
wss4368,"esjs [k़;ky ls fons'kh Hkk""kk,¡ cgqr gh fnypLi gksrha gSaA",I find foreign languages very interesting.
wss4370,esjs ikl vkt cgqr dke gSA,I have a lot of work to get through today.
wss4372,eSa rHkh ls mldh ns[kHkky djrk vk;k gw¡A,I have been taking care of him ever since.
wss4374,"eq>s phuh&okyk phtsa ugha [kkuh pkfg,¡A",I shouldn't eat food that has sugar in it.
wss4376,eSaus mlds jksus dh ;kn dks Hkqyk nsus dh dksf'k'k djhA,I tried to erase the memory of her crying.
wss4378,"eSa ;g eqf'dy dke mlds fy, NksM+uk pkgrk gw¡A",I want to leave this difficult job to her.
wss4380,tc rd esjh nokbZ rS;kj ugha gksrh eSa ;gha barstkj d:axhA,I'll wait here until my medicine is ready.
wss4382,"vxj rqe enn pkºrs gks] rks eSa enn djus ds fy, rS;kj gw¡A",I'm willing to help you if you want me to.
wss4384,eSa lksp jgk gw¡ fd ukSdjh yw¡ ;k ugha yw¡A,I'm wondering whether to take on that job.
wss4386,yxkrkj rhu fnuksa ls ckfj'k gks jgh gSA,It has been raining for three days on end.
wss4388,"fd og vezhdk tk,xk] ;g rks iDdk gSA",It is definite that he will go to America.
wss4390,"pyks pysa] ftruh lkjh phtsa ns[k ldrs gSa ns[k vk,¡A",Let's go and see as many things as we can.
wss4392,vkt deZpkfj;ksa dks FkksM+k tYnh ?kj tkus nsrs gSaA,Let's let the workers go home early today.
wss4394,dgus vkSj djus esa cM+k varj gSA,Saying and doing are two different things.
wss4396,og chekjh dh otg ls ugha vk ldkA,She could not come because of her illness.
wss4398,og Hkkjr vkSj phu nksuks esa cgqr çfl) gSA,She is well known in both India and China.
wss4400,mlus eq>s vaxzsth esa fy[kh gqbZ fpëh fn[kkbZA,She showed me a letter written in English.
wss4402,"MCcs esa dqN lso lM+s gq, FksA",Some of the apples in the box were rotten.
wss4404,dqN yksxksa dks fcfYy;k¡ vPNh yxrha gSa] dqN yksxksa dks dqÙksA,"Some people like cats, others prefer dogs."
wss4406,"og ,sDlhMsaV mldh ykijokgh dh otg ls gqvkA",That accident was due to his carelessness.
wss4408,"tkikuh fnu esa de&ls&de ,d ckj pkoy [kkrs gSA",The Japanese eat rice at least once a day.
wss4410,d़qrqc ehukj vkSj yky fdyk fnYyh esa gSaA,The Qutub Minar and Red Fort are in Delhi.
wss4412,og cw<+k fdlku mldks cgqr iSls ugha nsrk FkkA,The old farmer did not pay him much money.
wss4414,Vhpj esjk tokc lqudj fujk'k FkhaA,The teacher was disappointed at my answer.
wss4416,mu nks eafnjksa esa rksnkbth cM+k okyk gSA,Toudaiji is the bigger of the two temples.
wss4418,og bl rjg dh ckr ij xqLlk D;ksa gS\,Why is he angry about something like that?
wss4420,rqe Vhoh ns[kus esa dkQh le; cjckn dj jgs gksA,You're spending too much time watching TV.
wss4422,"D;k ;g og ,sud gS ftls vki <w¡< jgs Fks \",Are these the glasses you were looking for?
wss4424,oSls] rqe dHkh gksDdkbZnks xbZ gqbZ gks D;k\,"By the way, have you ever been to Hokkaido?"
wss4426,?kk;y vkneh dks bl dacy ls <d nksA,Cover up the injured man with this blanket.
wss4428,"rqe fczt ij [kM+s gq, vkneh dks tkurs gks D;k\",Do you know the man standing on the bridge?
wss4430,tax ds le; esa ges phuh ds fcuk gh dke pykuk iM+kA,"During the war, we had to do without sugar."
wss4432,"os gj lky vkSj t~;knk xjhc gq, tk jgs FksA",From year to year they were growing poorer.
wss4434,og dy ikVhZ esa ugha vk;kA,He did not show up at the party last night.
wss4436,"mls iSls pqjkus ds fy, fxj¶rkj dj fy;k x;kA",He was arrested because he stole the money.
wss4438,mldh fujk'kk lHkh vklkuh ls fn[k ldrs FksA,His disappointment was obvious to everyone.
wss4440,"mldk ftUnxh esa ,d dh mís'; Fkk vkSj og Fkk vehj cu tkukA",His main object in life was to become rich.
wss4442,mlus vius vfHkeku dh otg ls fdlh ls Hkh enn ugha ekaxhA,His pride didn't allow him to ask for help.
wss4444,eq>s ifjfLrfFk ds cnrj gksus dk Mj gSA,I am afraid of the situation getting worse.
wss4446,eSaus jgus dh ctk; tkus dk bjknk fd;kA,I chose to leave instead of staying behind.
wss4448,eq>s uhyk okyk ilan gS] fdrus dk gS\,I like the blue one. How much does it cost?
wss4450,esjh LVs'ku ds jkLrs ij viuh Vhpj ls eqykdkr gqbZA,I met my teacher on the way to the station.
wss4452,eSa lius esa Hkh ugha lksp ldrk Fkk fd rqels ;gk¡ eqykdkr gksxhA,I never dreamed that I would meet you here.
wss4454,"Hkkjr esa jgus ds nkSjku esjs ikl iSls [kre gks x,A",I ran out of money during my stay in India.
wss4456,fu.kZ; gksus ij vkidks crk nw¡xkA,I'll let you know when it has been decided.
wss4458,tkiku esa Ldwy vçSy esa 'kq: gksrk gSA,In Japan a new school year starts in April.
wss4460,"Hkkjr dk ekSle baXySM ds ekSle ls ,dleku ugha gSA",India has a different climate from England.
wss4462,esjk ikVhZ esa vkuk t:jh gS D;k\,Is it necessary for me to attend the party?
wss4464,dgk tkrk gS fd vkSjrksa dh mez vknfe;ksa ls t~;knk yEch gksrh gSA,It is said that women live longer than men.
wss4466,dy ftlus f[kM+dh rksM+h Fkh og V‚e FkkA,It was Tom that broke the window yesterday.
wss4468,vkidks vkidh lxkbZ ij cgqr cgqr c/kkbZa;k¡A,Let me congratulate you on your engagement.
wss4470,esjs firk us eq>ls fcLrj esa fdrkcsa i<+us ls euk fd;kA,My father told me not to read books in bed.
wss4472,gekjk LokLF; gekjh lcls dherh laifÙk gksrh gSA,Our health is our most precious possession.
wss4474,rqEgkjh mez ds yksxksa dks vDlj bl rjg dh fnDdr gksrh gSA,People of your age often have this problem.
wss4476,viuh e;kZnk vius gkFk,Respect yourself and you will be respected.
wss4478,mldks cgqr lkjs vaxzsth 'kCn vkrs gSaA,She has a rich vocabulary of English words.
wss4480,dqN yksx lafo/kku dks lq/kkjuk pkgrs gSaA,Some people want to amend the constitution.
wss4482,M‚DVj us mldks Nqêh ysus dh lykg nhA,The doctor advised that she take a holiday.
wss4484,M‚DVj us mls flxjsV de ihus dks dgkA,The doctor told him to cut down on smoking.
wss4486,njokts ij rkyk yxk gqvk Fkk vkSj ge vanj ugha tk ldsA,The door was locked and we couldn't get in.
wss4488,ml yM+dh us vius vk¡lqvksa dks jksdus dh cgqr dksf'k'k djhA,The girl tried hard to hold back her tears.
wss4490,"ogk¡ ij [kM+s gq, os esjs firk gSaA",The man who is standing there is my father.
wss4492,gok chtksa dks nwj&nwj rd ystkrh gSA,The wind carries seeds for great distances.
wss4494,vkt ckny dy ls t~;knk gSaA,There are more clouds today than yesterday.
wss4496,mUgksaus iqLrdky; dks cgqr lkjh fdrkcsa nhaA,They furnished the library with many books.
wss4498,;g E;qft;e ik¡p lky ls can gSA,This museum has been closed for five years.
wss4500,;g dfork lcls igys ¶jkulhlh esa fy[kh xbZ FkhA,This poem was originally written in French.
wss4502,V‚e vkSj esjh gekjk IySu tkuuk pkgrs gSaA,Tom and Mary want to know what our plan is.
wss4504,"nks HkkbZ ,d&lkFk lQj ij fudysA",Two brothers set out on a journey together.
wss4506,geus ekeys dh gj igyw ls Nkuchu djhA,We investigated the matter from all angles.
wss4508,geus iwjh xehZ muds lkFk fcrkbZA,We stayed with them all through the summer.
wss4510,QksVksd‚fi;j esa dkxt [kre gks x;k gSA,We've run out of paper for the photocopier.
wss4512,esjh ikVhZ esa tks Hkh vkuk pkgrk gS vk ldrk gSA,Whoever wants to come to my party may come.
wss4514,;gk¡ cslc‚y [ksyuk euk gSA,You are not supposed to play baseball here.
wss4516,"rqe ges'kk ds fy, rks tkiku ugha tk jgs gks uk\","You aren't leaving Japan for good, are you?"
wss4518,"rqEgkjh ;kstuk ds fy, cgqr lkjs iSls dh t:jr gSA",Your plan requires a large amount of money.
wss4520,",d ikxy bulku dks vius fd;s&/kjs ds fy, ftEesnkj ugha Bgjk;k tk ldrkA",A madman is not accountable for his actions.
wss4522,jcM+ dh xsan mNyrh gS D;ksafd og yphyh gksrh gSA,A rubber ball bounces because it is elastic.
wss4524,bl ç'u ds lkjs mÙkj xyr FksA,All the answers to this question were wrong.
wss4526,D;k ges dy lqcg tYnh mBuk gS\,Do we have to get up early tomorrow morning?
wss4528,rqe 'kgj ds bl fgLls dks vPNh rjg ls tkurs gks D;k\,Do you know this part of the city very well?
wss4530,dy ;gk¡ lkr cts vkuk u HkwyukA,Don't forget to come here at seven tomorrow.
wss4532,og vaxzsth ukxfjd gS ij Hkkjr esa jgrk gSA,"He is a British citizen, but lives in India."
wss4534,mldk dykdkj cuus dk liuk lp gks x;kA,He realized his dream of becoming an artist.
wss4536,"mlus dgk Fkk fd og eq>s fpëh fy[ksxk] ij mlus vHkh rd ,d Hkh fpëh ugha Hksth gSA","He said he would write to me, but he hasn't."
wss4538,"eq>s ugha irk og yanu ds fy, jokuk dc gks,xhA",I don't know when she will leave for London.
wss4540,eq>s BaM yx jgh gSA f[kM+dh can dj ldrs gks D;k\,I feel cold. Do you mind closing the window?
wss4542,eq>s vHkh rd ml fQYe dks ns[kus dk ekSdk ugha feyk gSA,I haven't had a chance to see the movie yet.
wss4544,vxj dy ckfj'k gqbZ rks rqe ?kj esa jgksxs D;k\,"If it rains tomorrow, will you stay at home?"
wss4546,"esjs fy, N% cts ls igys mBuk cgqr eqf'dy gSA",It is difficult for me to get up before six.
wss4548,eq>s rqedks ;g ckr le>kuk ukeqefdu gSA,It's impossible for me to explain it to you.
wss4550,esjs firk vius 'kkSd ij cgqr le; [kpZ djrs gSaA,My father spends a lot of time on his hobby.
wss4552,esjh lksp rqEgkjh lksp ls fcydqy vyx gSA,My opinion is entirely different from yours.
wss4554,esjs ekrk&firk vHkh&vHkh LVs'ku ij igq¡psa gSaA,My parents have just arrived at the station.
wss4556,mlus tSls gh viuh eEeh dks ns[kk] og fpYyk mBhA,She cried out the moment she saw her mother.
wss4558,"mlus iqjkus v[kckjksa dks ,d <sj esa djds NksM+ fn;kA",She left the old newspapers lying in a heap.
wss4560,ml flusek g‚y esa ges'kk vPNh fQYesa yxrha gSaA,That movie theater always shows good movies.
wss4562,cPpk dh uhan vk/kh jkr esa [kqy xbZA,The baby woke up in the middle of the night.
wss4564,"cPpksa us ,d&nwljs dh udy djus dh dksf'k'k djhA",The children tried to imitate their teacher.
wss4566,ljdkj f'k{kk dks lq/kkjus es yxh gqbZ gSA,The government has been reforming education.
wss4568,eksj dh iwaN ds ia[k jax&fcjaxh gksrs gSaA,The male peacock has colorful tail feathers.
wss4570,ek¡ gkFk idM+dj vius cPps dks ys tk jgh gSA,The mother is leading her child by the hand.
wss4572,"pksj us iqfyl dks mldks idM+us ds fy, xkyh nhA",The thief cursed the police for finding him.
wss4574,nqfu;k vkSj&Hkh&vkSj rsth ls cny jgh gSA,The world is changing more and more quickly.
wss4576,;g d‚Qh bruh xje gS fd eq>ls ih ugha tk jgh gSA,This coffee is so hot that I can't drink it.
wss4578,;g ogh fdrkc gS ftls eSa i<+uk pkºrk FkkA,This is the very book that I wanted to read.
wss4580,tkxuk lksus dk foykse 'kCn gSA,Waking up is the opposite of going to sleep.
wss4582,"tks Hkh igys vk,¡xs mUgsa lcls vPNh lhVsa feysaxhaA",Whoever comes first will get the best seats.
wss4584,"Hkkjr esa dy ,d cM+k HkwdEi gqvk FkkA",A big earthquake occurred in India yesterday.
wss4586,rqe ;gk¡ lkjs ds lkjs isM+ dkV Mkyksxs D;k\,Are you going to cut down all the trees here?
wss4588,tkus ls igys vkx dks Hkqtkuk er HkwyukA,Be sure to put out the fire before you leave.
wss4590,eSa mldh lykg dh otg ls dke;kc gks x;kA,"Because of his advice, I was able to succeed."
wss4592,rqEgsa f[kM+fd;k¡ can djus dh ugha lw>h\,Did it not occur to you to close the windows?
wss4594,d‚ihjkbZV okys lks=ksa ls okD; u tksM+saA,Don't add sentences from copyrighted sources.
wss4596,mldh fujk'kk lHkh vklkuh ls fn[k ldrs FksA,Everyone could easily see his disappointment.
wss4598,mlus viuh flxjsV ihus dh cqjh vknr NksM+ nhA,He broke himself of the bad habit of smoking.
wss4600,"og VsLV ds urhts dks tkuus ds fy, cspkSu gSA",He is anxious to know the result of the test.
wss4602,mlus viuk larqyu [kks fn;k vkSj og viuh lkbZdy ij ls fxj x;kA,He lost his balance and fell off his bicycle.
wss4604,"mls viuh mez ds ckjs esa lkspuk pkfg, FkkA",He ought to have made allowances for his age.
wss4606,tc yksx mlds f[kykQ tkrsa gSa rks og xqLlk gks tkrk gSA,He tends to get angry when people oppose him.
wss4608,og [ksr ij lqcg ls 'kke rd dke djrk gSA,He works on the farm from morning till night.
wss4610,mldh ubZ fdrkc vxys eghus NisxhA,His new book is going to come out next month.
wss4612,"eSa ;gk¡ ,d&nks fnu jgw¡xkA",I am going to stay here for a couple of days.
wss4614,esjh nks cgusa gSa vkSj nksuks dh 'kknh gks pqdh gSA,"I have two sisters, both of whom are married."
wss4616,"eq>k mldh fy[kh gqbZ ,d fpëh feyhA",I received a letter which was written by her.
wss4618,eSa ?kj igq¡prs gh rqEgsa Qksu d:¡xhA,I will give you a call as soon as I get home.
wss4620,;gk¡ fiNys dqN fnuksa ls nckdj ckfj'k gks jgh gSA,It's been pouring here for the last few days.
wss4622,eq>s rqEgsa LVs'ku rd igq¡pkus nksA,Let me give you a lift as far as the station.
wss4624,",ojsLV ioZr nqfu;k dk lcls Å¡pk ioZr f'k[kj gSA",Mt. Everest is the highest peak in the world.
wss4626,esjs firk usa viuh olh;r esa eq>s cgqr lkjs iSls NksM+s FksA,My father left me a lot of money in his will.
wss4628,og [kcj lqurs gh jks iM+hA,She burst into tears when she heard the news.
wss4630,"mlus est ij j[ks gq, diksa esa d‚Qh MkyhA",She poured coffee into the cups on the table.
wss4632,bl o‚f'kax e'khu esa dqN [kjkch gSA,Something is wrong with this washing machine.
wss4634,Dykl:e esa ?kqlrs le; viuh Vksih mrkjk djksA,Take off your hat when you enter a classroom.
wss4636,"og ,sDlhMsaV mldh ykijokgh dh otg ls gqvkA",The accident was due to his careless driving.
wss4638,",;jiksVZ ds jkLrs ij xkM+h [kjkc gks xbZA",The car broke down on the way to the airport.
wss4640,"QSDVjh esa dke vxys eghus ls #d tk,xkA",The factory will cease operations next month.
wss4642,ml [kcj us xk¡o esa ng'kr QSyk nhA,The news caused alarm throughout the village.
wss4644,iqyhlokys us vkneh dks njoktk [kksyrs ns[kkA,The policeman observed the man open the door.
wss4646,"pksj var esa rks idM+k gh tk,xkA",The thief is certain to be caught eventually.
wss4648,"mUgksaus mlij xkM+h xyr [kM+h djus ds fy, ik¡p gtkj ;su dk tqekZuk yxk;kA","They fined him 5,000 yen for illegal parking."
wss4650,";g og xk¡o gS tgk¡ esjs firkth iSnk gq, FksA",This is the village where my father was born.
wss4652,lgh vkSj xyr esa varj djuk eqf'dy gksrk gSA,To distinguish right from wrong is difficult.
wss4654,V‚e esjh dh ckr le> ugha ik;kA,Tom couldn't understand what Mary was saying.
wss4656,"geus eku fy;k Fkk fd og gekjs lkFk vk,xkA",We took it for granted that he would join us.
wss4658,bl vkSj ml esa D;k varj gS\,What is the difference between this and that?
wss4660,rqe dy bl le; D;k dj jgs gksxs\,What will you be doing at this time tomorrow?
wss4662,tks Hkh jsl thrsxk bZuke mlh dk gksxkA,Whoever wins the race will receive the prize.
wss4664,rqEgsa bu esa ls tks Hkh ilan gS [k़jhn yks] exj rqe nksuksa ugha [k़jhn ldrsA,"You can buy whichever you like, but not both."
wss4666,og viuk dke [kre djrs gh ?kj pyk x;kA,"As soon as he finished his work, he went home."
wss4668,"bl ckfj'k esa ckgj tkuk ,dne loky ds ckgj gSA",Going out in this rain is out of the question.
wss4670,og vklkuh ls eku tkus okyk vkneh ugha gSA,He is not the sort of guy who gives in easily.
wss4672,mlus fdlh Hkh ekSds dks gkFk ls tkus ugha fn;kA,He took advantage of every opportunity he had.
wss4674,eSa ugha pkgrk fd dksbZ Hkh xyrQSeh gksA,I don't want there to be any misunderstanding.
wss4676,esjk dy esjs HkkbZ ds lkFk >xM+k gqvk FkkA,I had a fight with my older brother yesterday.
wss4678,eSa cgqr ckj mlls lEidZ djus dh dksf'k'k dj pqdh gw¡A,I have tried innumerable times to contact him.
wss4680,"eq>s ;kn gS fd esjh ek¡ us eq>s d&[k&x&/k fl[kk, FksA",I remember my mother teaching me the alphabet.
wss4682,"lksp jgh gw¡ mldh nh gqbZ rLohj dks dgk¡ Vk¡xk tk,A",I wonder where to hang the picture he gave me.
wss4684,eSaus mldk uke fy[k fy;k ftlls fd eSa mls Hkwy u tkÅ¡A,I wrote down his name so I wouldn't forget it.
wss4686,eq>s ;s dy rd [kre djuk gS A,I've been given until tomorrow to finish this.
wss4688,esjs firkth esjs lcls cM+s çsj.kk ds lzksr gSaA,My father is my biggest source of inspiration.
wss4690,"eq>ls dksbZ Hkh loky iwNus esa u fgpfdpk,¡A",Please don't hesitate to ask me any questions.
wss4692,eq>s viuk uke vkSj Qksu uEcj crkbZ;sA,Please tell me your name and telephone number.
